current_url,type,status,title,clicks,impressions,ctr,position,topic_cluster,priority,recommended_action,proposed_next_url,redirect_required,notes
https://dralirezasadighi.com/فیزیوتراپی-بعد-از-جراحی-فک/,post,publish,فیزیوتراپی بعد از جراحی فک: چرا ضروری است و چه مزایایی دارد؟,78,2175,0.0359,17.32,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/فیزیوتراپی-بعد-از-جراحی-فک,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/ایمپلنت-دندان-چیست/,post,publish,ایمپلنت دندان چیست و چگونه عمل می‌کند؟,0,721,0.0,56.5,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان-چیست,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/عوارض-ایمپلنت-دندان/,post,publish,عوارض ایمپلنت دندان: واقعیت یا نگرانی بی‌مورد؟,11,1560,0.0071,15.78,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/عوارض-ایمپلنت-دندان,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/بهترین-دندانپزشک-برای-ایمپلنت-دندان-د/,post,publish,بهترین دندانپزشک برای ایمپلنت دندان در تبریز؛ انتخابی که لبخند شما را تضمین می‌کند,7,1440,0.0049,32.55,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/بهترین-دندانپزشک-برای-ایمپلنت-دندان-د,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-دندان-در-تبریز-پرسش-پاسخ/,post,publish,ایمپلنت دندان در تبریز؛ پرسش‌های پرتکرار بیماران و پاسخ‌های تخصصی دکتر علیرضا صدیقی,66,1688,0.0391,10.06,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان-در-تبریز-پرسش-پاسخ,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-در-تهران/,post,publish,ایمپلنت در تهران از نگاه بیماران؛ مقایسه واقعی بین مراکز درمانی معتبر,1,125,0.008,69.9,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-در-تهران,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-اقساطی-در-تهران/,post,publish,ایمپلنت اقساطی در تهران برای همه؛ از دغدغه مالی تا لبخند سالم در کنار بهترین متخصصین,1,1603,0.0006,38.38,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-اقساطی-در-تهران,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/طول-عمر-ایمپلنت-دندان/,post,publish,طول عمر ایمپلنت دندان چقدر است؟ بررسی جامع عوامل مؤثر در ماندگاری و دوام ایمپلنت در تهران,0,144,0.0,63.14,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/طول-عمر-ایمپلنت-دندان,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-دندان-قیمت-ایمپلنت-دندان/,post,publish,ایمپلنت دندان؛ بازسازی عملکرد و زیبایی لبخند با جدیدترین تکنولوژی روز,2,45,0.0444,27.8,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان-قیمت-ایمپلنت-دندان,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/جراحی-جلوآمدگی-فک-پایین-2/,post,publish,جراحی جلوآمدگی فک پایین | درمان جلو بودن فک پایین و اصلاح ناهنجاری فک + عکس قبل و بعد,14,1362,0.0103,16.88,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-جلوآمدگی-فک-پایین-2,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-زیبایی-بینی/,post,publish,جراحی زیبایی بینی | راهنمای کامل عمل بینی طبیعی با بهترین نتایج,7,312,0.0224,4.69,rhinoplasty,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-زیبایی-بینی,yes,Substantial standalone article on core topic (rhinoplasty); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/rhinoplasty.
https://dralirezasadighi.com/جراحی-بازسازی-نواقص-صورت-بازگرداندن/,post,publish,جراحی بازسازی نواقص صورت: بازگرداندن زیبایی، عملکرد و اعتماد به نفس,0,0,0.0,0.0,uncategorized,P2,needs-manual-review,,no,Content exists but topic is unclear — classify manually.
https://dralirezasadighi.com/sinus-lift-surgery-pre-post-care-guide/,post,publish,مراقبت های قبل و بعد از جراحی سینوس لیفت | راهنمای کامل بیماران,21,477,0.044,13.71,care-instructions,P0,redirect-to-knowledge-article,/fa/care-instructions/sinus-lift-care,yes,Old care post overlaps the existing care-instructions/sinus-lift-care page; redirect instead of duplicating.
https://dralirezasadighi.com/european-nose-job/,post,publish,عمل بینی اروپایی چیست و برای چه چهره‌هایی مناسب است؟,107,4204,0.0255,4.31,rhinoplasty,P0,migrate-to-knowledge-center,/fa/knowledge/european-nose-job,yes,Substantial standalone article on core topic (rhinoplasty); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/rhinoplasty.
https://dralirezasadighi.com/installment-dental-implant/,post,publish,ایمپلنت اقساطی؛ راه‌حل منطقی برای بیمارانی که نگران هزینه هستند,0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/installment-dental-implant,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/best-dental-implant-specialist/,post,publish,چطور بهترین متخصص ایمپلنت را انتخاب کنیم؟ راهنمای کامل بیمار از مشاوره تا جراحی,0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/best-dental-implant-specialist,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/implant-cost-tabriz/,post,publish,مشاوره هزینه ایمپلنت دندان در تبریز توسط دکتر علیرضا صدیقی در کلینیک تخصصی,0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/implant-cost-tabriz,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/genioplasty-aftercare/,post,publish,مراقبت‌های بعد از جراحی چانه (جنیوپلاستی),0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/genioplasty-aftercare,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/sinus-lift-care/,post,publish,مراقبت‌های قبل و بعد از جراحی سینوس لیفت | راهنمای کامل بیماران,0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/sinus-lift-care,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/eyebrow-gliding-lift/,post,publish,لیفت گلایدینگ ابرو؛ روشی نوین برای جوانسازی طبیعی پیشانی و ابرو,6,66,0.0909,5.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/eyebrow-gliding-lift,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/best-rhinoplasty-surgeon-tabriz/,post,publish,انتخاب بهترین جراح بینی در تبریز؛ راهنمای تخصصی با رویکرد دکتر علیرضا صدیقی,2,62,0.0323,28.03,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/best-rhinoplasty-surgeon-tabriz,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/?page_id=8,page,draft,درباره ما 1,0,0,0.0,0.0,doctor-profile,P3,do-not-migrate,,no,"No content, no Elementor data, no Aparat embed, and zero Search Console signal — safe to leave out."
https://dralirezasadighi.com/about-us/,page,publish,درباره ما,148,21575,0.0069,5.83,doctor-profile,P0,redirect-to-home-or-about,/fa/about,yes,About/biography-style content — consolidate into the new About page.
https://dralirezasadighi.com/دکتر-علیرضا-صدیقی-2/,page,publish,خدمات ما,0,29,0.0,45.38,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/contact/,page,publish,تماس با ما,204,20589,0.0099,5.8,clinic-info,P0,redirect-to-home-or-about,/fa/contact,yes,Clinic/contact-info content — consolidate into Contact or About; confirm which manually.
https://dralirezasadighi.com/خدمات-ما/,page,publish,خدمات ما,0,93,0.0,16.1,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/سوالات-متداول-بلفاروپلاستی/,page,publish,سوالات متداول بلفاروپلاستی,4,52,0.0769,6.9,blepharoplasty,P0,migrate-to-knowledge-center,/fa/knowledge/سوالات-متداول-بلفاروپلاستی,yes,Substantial standalone article on core topic (blepharoplasty); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/appointment-form/,page,publish,فرم وقت ملاقات,7,2592,0.0027,3.02,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/,page,publish,دکتر علیرضا صدیقی,8073,50464,0.16,6.34,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/?page_id=3557,page,draft,Refund and Returns Policy,0,0,0.0,0.0,uncategorized,P3,do-not-migrate,,no,"No content, no Elementor data, no Aparat embed, and zero Search Console signal — safe to leave out."
https://dralirezasadighi.com/?page_id=6053,page,draft,مراقبت های بعد از عمل,0,0,0.0,0.0,care-instructions,P3,do-not-migrate,,no,"No content, no Elementor data, no Aparat embed, and zero Search Console signal — safe to leave out."
https://dralirezasadighi.com/جراحی-دندان/,page,publish,جراحی دندان,2,281,0.0071,41.84,general-dental,P1,migrate-to-knowledge-center,,yes,General dental content with some traffic — migrate as a standalone Knowledge Center article.
https://dralirezasadighi.com/جراحی-ایمپلنت/,page,publish,جراحی ایمپلنت,0,4,0.0,2.75,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-ایمپلنت,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/تازه-های-فک-و-صورت/,page,publish,تازه های فک و صورت,0,11,0.0,7.18,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/سوالات-متداول-ایمپلنت/,page,publish,سوالات متداول ( ایمپلنت ),1,34,0.0294,31.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/سوالات-متداول-ایمپلنت,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/جراحی-بلفاروپلاستی/,page,publish,جراحی بلفاروپلاستی,4,63,0.0635,10.38,blepharoplasty,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-بلفاروپلاستی,yes,Substantial standalone article on core topic (blepharoplasty); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/خدمات-زیبایی/,page,publish,خدمات زیبایی,16,5446,0.0029,9.57,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/جراحی-فک-و-دندان/,page,publish,جراحی فک و دندان,8,7908,0.001,4.8,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-و-دندان,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/بلفاروپلاستی/,page,publish,بلفاروپلاستی,17,9481,0.0018,8.18,blepharoplasty,P0,needs-manual-review,/fa/knowledge/بلفاروپلاستی,yes,"DATA ISSUE: 2 WordPress posts (post_ids 7168, 7212) share this exact live URL — WordPress can only serve one of them. Resolve which post is canonical before deciding a migration target. Substantial standalone article on core topic (blepharoplasty); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery."
https://dralirezasadighi.com/زیبایی-بینی/,page,publish,زیبایی بینی,23,13993,0.0016,6.57,rhinoplasty,P0,migrate-to-knowledge-center,/fa/knowledge/زیبایی-بینی,yes,Substantial standalone article on core topic (rhinoplasty); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/rhinoplasty.
https://dralirezasadighi.com/صفحه-اصلی/,page,publish,صفحه اصلی,22,1354,0.0162,6.45,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/بوتاکس/,page,publish,بوتاکس,10,8278,0.0012,6.95,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/بوتاکس,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/تزریق-فیلر/,page,publish,تزریق فیلر,6,200,0.03,26.5,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/تزریق-فیلر,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/پروتز-گونه/,page,publish,پروتز گونه,21,5521,0.0038,25.59,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/پروتز-گونه,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/بوکال-فت/,page,publish,بوکال فت,7,606,0.0116,33.57,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/ساکشن-غبغب/,page,publish,ساکشن غبغب,1,461,0.0022,59.66,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/ساکشن-غبغب,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/لیفت-ابرو-و-شقیقه/,page,publish,لیفت ابرو و شقیقه,75,15154,0.0049,10.04,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/لیفت-ابرو-و-شقیقه,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/لیفت-صورت/,page,publish,لیفت صورت,4,3420,0.0012,8.67,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/لیفت-صورت,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/بازسازی-نواقص-صورت/,page,publish,بازسازی نواقص صورت,2,38,0.0526,11.82,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/جراحی-ایمپلنت-2/,page,publish,جراحی ایمپلنت,29,3018,0.0096,9.16,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-ایمپلنت-2,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/جراحی-فک-2/,page,publish,جراحی فک,19,10050,0.0019,4.59,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-2,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-دندان-عقل/,page,publish,جراحی دندان عقل,5,1102,0.0045,14.41,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-دندان-عقل,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/جراحی-دندان-نهفته/,page,publish,جراحی دندان نهفته,0,36,0.0,28.64,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-دندان-نهفته,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/نمونه-درمان/,page,publish,نمونه درمان,67,3337,0.0201,8.12,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/مراقبت-های-قبل-از-جراحی/,page,publish,مراقبت های قبل و بعد از جراحی,0,0,0.0,0.0,care-instructions,P0,needs-manual-review,/fa/care-instructions,yes,Care-instruction content without a clear match to an existing care topic — review before mapping.
